Dataset,test_f1_macro_mean_GE-11,test_f1_macro_mean_GE-3,test_f1_macro_mean_GE-5,test_f1_macro_mean_GE-7,test_f1_macro_mean_GE-9,test_f1_macro_mean_HARF-70,test_f1_macro_mean_HARF-75,test_f1_macro_mean_HARF-80,test_f1_macro_mean_HARF-85,test_f1_macro_mean_HARF-90,test_f1_macro_mean_ORBoost-11,test_f1_macro_mean_ORBoost-15,test_f1_macro_mean_ORBoost-19,test_f1_macro_mean_ORBoost-3,test_f1_macro_mean_ORBoost-7
59_ionosphere_10_1.csv.gz,0.856470576565912,0.8190453506412031,0.8451951011427028,0.8566740862868256,0.8630352578239295,0.849612029846237,0.8304134475458329,0.8140485418846001,0.7923860329355412,0.7646539495679139,0.7772410969897734,0.7837457065427655,0.720527846070361,0.8284852890169638,0.8302063812973541
59_ionosphere_10_2.csv.gz,0.8854653619695962,0.8605009240118986,0.8812650618626671,0.8854388655365198,0.8848536518847869,0.8849494808720655,0.8615389813673233,0.8428144319815191,0.8196950364943387,0.7938326214305285,0.812811938450351,0.8049233415500359,0.8142210163651258,0.8517568211481519,0.8211412840475163
59_ionosphere_10_3.csv.gz,0.8745434963713339,0.8437841230031182,0.8623004246654085,0.871019606013157,0.8731633126773772,0.8655153036184086,0.8473657182986171,0.8353587870061944,0.8089922025029233,0.7844239891835045,0.8343793844448484,0.8525330270461184,0.8191928524704585,0.8610726415897232,0.8176655895012632
59_ionosphere_10_4.csv.gz,0.86059884195665,0.8201716757684197,0.8474241763648603,0.861081332494498,0.8636122359304488,0.8509491681860462,0.832148531124423,0.817323865634464,0.79048815657981,0.7592737449215354,0.7385608983979063,0.7401559240637766,0.6927634280081615,0.8490562081826495,0.8077034559205785
59_ionosphere_10_5.csv.gz,0.855060377303881,0.8120895575825916,0.8376589640744028,0.8555921951942888,0.8555423219871328,0.8458120086986999,0.8284819852817205,0.8107561088322811,0.78665618382074,0.7570082436985776,0.8092547260277759,0.8119854497099164,0.7280700241110739,0.8187871385911383,0.8237016811053479
59_ionosphere_10_6.csv.gz,0.8687594388959335,0.8289154689888472,0.8523024098003366,0.8682517761985905,0.8709632296534339,0.852411390590874,0.8333609312441277,0.8174950315159285,0.7925850224342068,0.7648623600496052,0.8114996172971354,0.8116074608801371,0.7538772092463876,0.8447121979083175,0.84648867141708
59_ionosphere_10_7.csv.gz,0.875338711500254,0.8545965270673053,0.8754712938874343,0.8746181733736809,0.877599963294851,0.8777915285779744,0.8593561461218616,0.840569869038118,0.8199526016449603,0.7938491861148682,0.8246019752591038,0.8313776749605758,0.8256316768189411,0.8921694172858158,0.8304788403472818
59_ionosphere_10_8.csv.gz,0.8545346434404287,0.8162221090391553,0.8439444461654583,0.8552861388177483,0.8621671686931223,0.8481236768083427,0.827887927295404,0.8107286504811192,0.7893453124377469,0.7616024191070937,0.8001258446065402,0.7994785761505437,0.7450704235607235,0.8267055625709776,0.848696266005756
59_ionosphere_10_9.csv.gz,0.8604004396098268,0.8134515354504289,0.8393350015842487,0.8576653210192968,0.8574229161729632,0.8390839123342464,0.8211077465042043,0.806863765439512,0.7786069120777996,0.7547826760432479,0.8162220975631864,0.8264480741124481,0.72331302726772,0.8129191111898565,0.8356096837871719
59_ionosphere_20_0.csv.gz,0.8215974193087089,0.76489813416022,0.7912695369689076,0.8084153338722873,0.8200353868169382,0.8013243106477929,0.7799952046542389,0.7613095235135493,0.73863358279571,0.7152051460698731,0.7789918479595009,0.7559523453422989,0.7023771393485536,0.8483157848758357,0.826358485982836
59_ionosphere_20_1.csv.gz,0.8424482875168369,0.7713887647514938,0.8050160610851761,0.8115587490833353,0.8330705121850689,0.8118263996418533,0.7814635857736434,0.7469232251709971,0.7163746697540462,0.69651640743297,0.7839535098159582,0.7642204579625407,0.7738567012258973,0.8464521566860497,0.8230888170396884
59_ionosphere_20_2.csv.gz,0.8293659889569583,0.771595116965904,0.7989138532038632,0.8197255717479739,0.8241919846129917,0.8054093198444714,0.7823193207781496,0.7581535154897944,0.736151552928342,0.7110962887786796,0.7480273771185659,0.7313070630507278,0.6786040239496325,0.8226543142847589,0.8367180100454382
59_ionosphere_20_3.csv.gz,0.8109291827373286,0.7458010294111302,0.7739839407290758,0.7890101289500633,0.8061683453240664,0.7749140988201756,0.7485897829945779,0.7175088274668281,0.6893461501569372,0.6686200795462262,0.7945389123334299,0.7430508321482148,0.7826801751455507,0.8567935468096455,0.8213612472563371
59_ionosphere_20_4.csv.gz,0.8279419891657789,0.7689852988463178,0.800187193009036,0.8043527052492883,0.8235376179304497,0.809908890161102,0.777550643475353,0.7551488465942674,0.7325194513437348,0.7039990911677987,0.7698532944890804,0.7747943643809032,0.7734784155095928,0.828504593372823,0.8008859344574789
59_ionosphere_20_5.csv.gz,0.8399422908783144,0.7762212024362098,0.8039334966112588,0.8208535502945498,0.8380676276331094,0.811547998012794,0.7848940376807886,0.7536979753572207,0.7178553437035721,0.6934440107874805,0.8032899415281044,0.8286067565755332,0.8124434241475229,0.8543392852865479,0.8072086091909222
59_ionosphere_20_6.csv.gz,0.8351859114541128,0.7672366456459159,0.7918735687691993,0.8226301152535374,0.8259161470527927,0.8000957513514408,0.7776028707723713,0.754170946090786,0.7252410517128035,0.7061684549685276,0.7504310536542212,0.7090341703832401,0.6264374981034786,0.8235862901284863,0.8132130191659467
59_ionosphere_20_7.csv.gz,0.8411138897821069,0.7750919867773058,0.8030275197985836,0.8310247022683022,0.8337935559983544,0.8119695138414182,0.7856438120821775,0.766504649755467,0.7422811478484361,0.7194383572026762,0.7726574390683707,0.7488050185437869,0.6681906704448655,0.8169895121603581,0.8113961528716953
59_ionosphere_20_8.csv.gz,0.8291406709004364,0.777050031587781,0.8006493361375465,0.8192542559935123,0.826702421046452,0.8146269764617933,0.7934869477232767,0.7791212095367359,0.7560967977369271,0.7365976833449834,0.7426062653264205,0.7208375788288888,0.6518691798493819,0.7918312390314369,0.7913196602265096
59_ionosphere_20_9.csv.gz,0.8260264290274878,0.7643931095401804,0.7887395314019413,0.8159214040603375,0.8158614404767944,0.8020361317693785,0.7796173409682179,0.759831827688356,0.7307412272082904,0.7110303640366851,0.7827608681048918,0.7618287137515881,0.667346646961341,0.8122131113448914,0.8375308080259728
59_ionosphere_5_0.csv.gz,0.9010686058181945,0.8658037726532077,0.8888175144950087,0.9026879340221801,0.8982241921689341,0.8919291965717571,0.8803878946318703,0.860493400087566,0.8482543806202821,0.8197438450492838,0.8324885958322503,0.8391765692931402,0.848226154418159,0.8489318368817232,0.7389590457841247
59_ionosphere_5_1.csv.gz,0.8808334078878264,0.8534544720949134,0.8777987248478415,0.8811872300430076,0.8786513058583096,0.8777247856775944,0.8677888272950193,0.8531437072741552,0.8345371625619906,0.8092112693927141,0.7758805387834861,0.802327568864082,0.8086027602545909,0.8683997364922128,0.7127106952676331
59_ionosphere_5_2.csv.gz,0.9005700537953348,0.8665255600501222,0.885111246229069,0.9009501887922403,0.9038580792208701,0.8965673605222659,0.8828137350407741,0.8647213029958793,0.8455846049363042,0.8211977645526989,0.8191546299388208,0.8195602157348619,0.8238591064435034,0.868485865328545,0.771489712776918
59_ionosphere_5_3.csv.gz,0.8956909660321408,0.8672935180719646,0.8908017790554876,0.8961330938480567,0.8969402023476742,0.8943575829906308,0.8803020044423066,0.8646810193364723,0.843662697028509,0.8200985131679741,0.8114006067011672,0.8101079148123279,0.8129716879606862,0.872494127115755,0.8073761558835311
59_ionosphere_5_4.csv.gz,0.8990512976989149,0.8620529319116139,0.886898682502798,0.8982538270398014,0.8954794039395665,0.8909293916500224,0.8746776370242941,0.8614420528210144,0.8412580766517531,0.8148325944526519,0.7782177283299349,0.7825000323568853,0.8108084723808641,0.8626588280418263,0.8084565514454505
59_ionosphere_5_5.csv.gz,0.8868770862426946,0.8614279560949533,0.8835157399664013,0.890001194121903,0.8851040856276863,0.8850669224882785,0.872734094170627,0.8585850859821736,0.8355058309535249,0.8067997877235302,0.831256350349132,0.8481790394869972,0.8613016623267711,0.8759055069283173,0.7953109082064312
59_ionosphere_5_6.csv.gz,0.907167306029952,0.873802486429323,0.8953497794743245,0.9040154834922101,0.9030968535508171,0.8952504040407452,0.8822864628861208,0.8652983229428763,0.8506052798887125,0.8298263267272694,0.7977284050138822,0.7861258542805339,0.8424315391435607,0.8401295043382846,0.8003256704786689
59_ionosphere_5_7.csv.gz,0.8928381240061014,0.8564295401107874,0.8859418625012546,0.8914711956572741,0.884923902442655,0.8826054258021842,0.8683431826858726,0.851519280984909,0.8291327855608938,0.8039597970034394,0.7501417020809921,0.7617279716746483,0.7913756343285671,0.8600084500311,0.7805681448487146
59_ionosphere_5_8.csv.gz,0.9059476591278738,0.8741282982198577,0.8959029905325463,0.9072442510052539,0.9025867647082276,0.8965731856689554,0.8857572427449912,0.868804853458857,0.8541255639985686,0.8272102914817251,0.8494718175128958,0.8443590571968752,0.8478758174556164,0.8937448213829506,0.7948612081132208
59_ionosphere_5_9.csv.gz,0.8823331630583159,0.86168222694587,0.8813612996330429,0.8840386594064489,0.8827217249493406,0.8863548843574762,0.8759543629106505,0.862038200440087,0.8428006440045168,0.817151036330472,0.8359494585141988,0.832325211455252,0.8342001504424174,0.851981420651052,0.784841646621335
682_sleuth_ex2016_10_0.csv.gz,0.7826687651936848,0.7031009438443303,0.7383055445817878,0.777352880951277,0.781311161630983,0.7510488700160874,0.7252688052916332,0.6800383317811649,0.6311105421436588,0.6055323265679847,0.8309631633209675,0.777257938037148,0.7628215370113942,0.8348343892651875,0.8498426645046024
682_sleuth_ex2016_10_1.csv.gz,0.8109759161012039,0.7507032177614624,0.7825858535253741,0.7960121345211713,0.7946861134921648,0.7965598816140939,0.7647951500347032,0.7416320840018968,0.7266913455621318,0.7034042294826355,0.8219990551725884,0.8621591868900929,0.8257331615146966,0.8527938951613006,0.8055778087041026
682_sleuth_ex2016_10_2.csv.gz,0.7927699427959765,0.7364128833342585,0.7638750790975429,0.7791979273191163,0.7864853020042101,0.7849368049620773,0.7563804577941134,0.7285283752890611,0.7127250401526488,0.6857551059053377,0.8445843060683336,0.856366441071566,0.8423611463043089,0.8716213992090726,0.8344467547367329
682_sleuth_ex2016_10_3.csv.gz,0.7518012436022992,0.6702389613137519,0.7133789566735813,0.7287980902163999,0.748738741944658,0.6970209978713163,0.6648710592601468,0.6213607036684431,0.5820644948976145,0.5610954972345508,0.7699916716122926,0.7750211774890269,0.7531154014395166,0.7650167133135087,0.7920305982299695
682_sleuth_ex2016_10_4.csv.gz,0.7870600442952471,0.7089649105437033,0.7403326174874428,0.7743768681260199,0.7912168657061085,0.7602804669409465,0.715908562186112,0.6738612171932491,0.6365663116887932,0.6082443756277076,0.8674707668205742,0.8120533074470825,0.8300974149073014,0.7926410948475584,0.8560602676387888
682_sleuth_ex2016_10_5.csv.gz,0.7830786553587596,0.6982201922785025,0.7412892904224782,0.7594873010446986,0.7747927685219065,0.728507230568676,0.6928363510613815,0.6446037888727588,0.6142058576484754,0.5913105805795746,0.7506064303008209,0.7195821133988137,0.6879909457178285,0.7904665970627844,0.7968309360233282
682_sleuth_ex2016_10_6.csv.gz,0.8132329511822485,0.7454440544167024,0.7859112370202791,0.8036272280859964,0.8048848225444094,0.7980883815181976,0.7692863920471453,0.7351100738357096,0.7177831543813532,0.6906711799633908,0.8373264861311209,0.8625814157918578,0.7909222337314987,0.8554233335979572,0.8328621221744592
682_sleuth_ex2016_10_7.csv.gz,0.7871064385804829,0.7276866529451094,0.759921825784619,0.7904139332124833,0.7891939043652536,0.7881649376682861,0.7433809848319533,0.7118999949844479,0.6704348145198719,0.6469902786012816,0.8425303256746424,0.8298078881701698,0.812834625369919,0.8010089848129242,0.8405523822410496
682_sleuth_ex2016_10_8.csv.gz,0.7713749206538703,0.7303519653013376,0.7529341343476975,0.774882577163538,0.7804126017355906,0.7785327198909044,0.7432966023207287,0.7223997097155245,0.6948315685105986,0.6711594594362097,0.8078633671276048,0.8474067287523358,0.7454184276874203,0.829633511932395,0.7976870403337979
682_sleuth_ex2016_10_9.csv.gz,0.7731878527705385,0.7138087281443444,0.7423947268404559,0.7624454068701485,0.7639831941656674,0.7443640991776482,0.7046224400942711,0.6887978734100124,0.6617509639359217,0.6347230518721414,0.7721079209755608,0.8090085109278278,0.7222852172119968,0.8360072350201095,0.7771177981635631
682_sleuth_ex2016_20_0.csv.gz,0.8082268614101948,0.7525913478603159,0.7790456782673653,0.7984210647020309,0.8060043917676029,0.7978493197798346,0.7646901306583278,0.751873986993688,0.7229959049496744,0.6984168544490627,0.8533850039125008,0.8663162656888757,0.7756421298839481,0.8463546797176853,0.822932785266847
682_sleuth_ex2016_20_1.csv.gz,0.7125591701230715,0.6734404300013983,0.6897773090856677,0.7033236277233356,0.7075677831609238,0.6649096249231701,0.6195956049014096,0.5851760060349804,0.5532659067261598,0.5311211557011881,0.8095371446230984,0.7837255106916475,0.736547068726217,0.81040419161742,0.8127542607596371
682_sleuth_ex2016_20_2.csv.gz,0.7392798276213461,0.7043749428670576,0.7171280263465802,0.7414244039866204,0.7418578776819139,0.7548718363538832,0.7093516459622344,0.6933035565065366,0.6478243549028901,0.6238414859216277,0.8158862774332989,0.8238871781822721,0.7791261918199656,0.8388813475169566,0.8452238099434863
682_sleuth_ex2016_20_3.csv.gz,0.7659938366277372,0.7027466117945042,0.7216055411087515,0.7461701551994091,0.7616210456999526,0.7120953661758473,0.6677948014286121,0.6336653706879087,0.6076869010179272,0.5732863026741141,0.8224066075545222,0.7884083222376168,0.7798147765127116,0.8286699809154706,0.827264200713454
682_sleuth_ex2016_20_4.csv.gz,0.7736838007137102,0.6903304533280086,0.7251977256191097,0.7542053321101205,0.7625254229503393,0.7194896612231995,0.6883790008771763,0.6484784015651356,0.6143771673377426,0.5988038247038846,0.7588079938984009,0.7443397722552964,0.7310168882305003,0.7906734588214783,0.7599046302754096
682_sleuth_ex2016_20_5.csv.gz,0.7744043617214394,0.726540739606658,0.7320248854090518,0.7639106408332001,0.7654224592553533,0.7339897580008906,0.7060598446457697,0.6757585719838662,0.659272022858694,0.6490927583061632,0.8055756608727799,0.7817592808624799,0.7808334486129946,0.792785628617127,0.7129594263515324
682_sleuth_ex2016_20_6.csv.gz,0.7757443805238498,0.7053534973608582,0.7458419196902304,0.7727153524130318,0.772014786322746,0.7215098117708352,0.6841987927886548,0.6385089178072142,0.6084978515920677,0.5855332811526649,0.8156904724908568,0.7850149645120489,0.7747674211507569,0.7701941714960201,0.783710066503211
682_sleuth_ex2016_20_7.csv.gz,0.7343080358941608,0.6923522547214437,0.7290202879163509,0.7443031031384504,0.7443010803162045,0.734308735532235,0.6995811368924096,0.6705593024800277,0.6443666439579936,0.6170894228590237,0.6844003467454098,0.6952295953876049,0.6959917574736515,0.781061995254586,0.7584528288767612
682_sleuth_ex2016_20_8.csv.gz,0.704900562283215,0.6387520410533346,0.649941670745433,0.674846788070388,0.6949963492739972,0.6261648137247817,0.5866286585273723,0.5517711511415676,0.5318660952255908,0.5032161064850906,0.7431214772454682,0.7039959205491667,0.6794954222522105,0.7585584957196285,0.7655282404241541
682_sleuth_ex2016_20_9.csv.gz,0.7702706962661149,0.6940128524784152,0.7276081567258573,0.7448560140373174,0.7685976591174567,0.7203030380771516,0.6782888230337527,0.6254057255283842,0.5937541642368083,0.5750410736496547,0.811958699231846,0.7715641688263175,0.7563880667215891,0.7654661397298615,0.8348106564199628
682_sleuth_ex2016_5_0.csv.gz,0.8287574922252945,0.7719800709602999,0.8091071290751971,0.8223726895602997,0.8237906344101193,0.8293887892199279,0.8120414552638182,0.7797022698348985,0.7684547654176613,0.7457774607431193,0.8026128056221912,0.8256826775504199,0.825279831293409,0.8501227693743304,0.83105309850943
682_sleuth_ex2016_5_1.csv.gz,0.8205118288839724,0.7519481560730487,0.7791322509874563,0.7964580758613016,0.7989624577853442,0.7993657194823518,0.7738361240449342,0.7444659374132876,0.7361287661859383,0.7109212808103408,0.7849480807161577,0.8317755231796663,0.8087453539321318,0.8813985430401988,0.8547344656119154
682_sleuth_ex2016_5_2.csv.gz,0.8002484797167412,0.7504390043011735,0.7722121216523165,0.7881600936248531,0.7920475014469085,0.7926310163504142,0.7621328378868161,0.7431378368667219,0.7294262994617915,0.6989816026676308,0.83439702175441,0.8485083856036191,0.798527169262725,0.887019235681985,0.843428284218118
682_sleuth_ex2016_5_3.csv.gz,0.7966878095095555,0.718331791675797,0.75809786190054,0.772624627750617,0.7813857732002361,0.7724868187947933,0.7377909085464937,0.712470319916544,0.6882806015930537,0.6684940158941772,0.7779166211896186,0.8124421420995687,0.8094728923163318,0.8400505362410283,0.7727549045491934
682_sleuth_ex2016_5_4.csv.gz,0.8038399183739087,0.7123080740503965,0.753503778712237,0.800043747412026,0.8051608595968573,0.7648304408746394,0.7205096418750712,0.6802623520760958,0.6349501188816854,0.6096475355016792,0.8688280970428187,0.8498025675414098,0.822341362769461,0.8219579121823517,0.8987058232429603
682_sleuth_ex2016_5_5.csv.gz,0.7970050722785793,0.746081322542,0.7691055967718089,0.7900483417041956,0.7904184407935656,0.7932638069474954,0.7639370905706241,0.743787263950821,0.7237689707570303,0.7024261940202904,0.8355289434988071,0.8282950907359629,0.7879488475903872,0.878831124709456,0.7979810607124539
682_sleuth_ex2016_5_6.csv.gz,0.8098503984167799,0.7391616629132642,0.7711391053229416,0.8021415845558714,0.7960287720409488,0.7959505133478928,0.7627819910825383,0.7395972501219432,0.7082095982917918,0.6836561377886053,0.7680185955484912,0.831204368951316,0.7556733536954474,0.8559721599661431,0.7723908968828712
682_sleuth_ex2016_5_7.csv.gz,0.7971263471572881,0.7301361156967008,0.7592188907999948,0.7888712400175318,0.7966945714265674,0.7769120160599594,0.7443385857379661,0.7042927832852014,0.6799889003894444,0.6526567234376595,0.8407146768295181,0.8315788340739296,0.7895288846875307,0.8048314732352412,0.8423204244469621
682_sleuth_ex2016_5_8.csv.gz,0.7931357924405983,0.7403383105170904,0.7690672976568044,0.7823182814229142,0.7804853651297436,0.7821375893157366,0.7553739899333896,0.7219817515961754,0.7154287756623178,0.6911079878845574,0.7980309865723483,0.8326030785218264,0.7959663212236472,0.8607968076919722,0.8223160233441967
682_sleuth_ex2016_5_9.csv.gz,0.7987312343893663,0.7459305554184137,0.7705685917261184,0.7865493441322564,0.787837809522268,0.7783282669532998,0.7578336898650462,0.7303915327834278,0.7056736188120145,0.6794369348780208,0.8237080617850252,0.8596779497430898,0.8228070023823609,0.8509625714940168,0.8144733026567154
683_sleuth_ex2015_10_0.csv.gz,0.8189592521434017,0.711101008816057,0.7631953967620262,0.8014025912347144,0.8083678919176355,0.7648297905337984,0.7219773327520842,0.6869339906272003,0.6417101036352604,0.6134941857155853,0.8888874502977103,0.8882624760939638,0.8743916015765251,0.7981062671728962,0.8747456146651247
683_sleuth_ex2015_10_1.csv.gz,0.8033320005506284,0.6765763935802641,0.7406812504789889,0.7705967201081728,0.7802039556060089,0.741028011624673,0.6895264955778575,0.639749457206561,0.5977682322150133,0.5596591352175225,0.8872021191716274,0.8349497034011241,0.837729918494727,0.7766829798468067,0.8232363150877867
683_sleuth_ex2015_10_2.csv.gz,0.7817331595981126,0.6945223497323169,0.7524649886835065,0.7627534145081598,0.7678112974433203,0.711715007990793,0.6834991868759066,0.6596753999474997,0.6149482842135999,0.5851166599979202,0.7581598149238264,0.7105328308741996,0.6848360047639666,0.7407389662857122,0.7191161001966861
683_sleuth_ex2015_10_3.csv.gz,0.8504654737966288,0.7497192607091384,0.7918407139700231,0.8243033734236271,0.834788505822653,0.7921815309665974,0.7428637309074487,0.7137727806975809,0.6659121417717289,0.6353822307443905,0.8791300952710741,0.8682774476170106,0.854368184007882,0.8705095985438208,0.9090346556557273
683_sleuth_ex2015_10_4.csv.gz,0.8119825851818596,0.7106903787445235,0.7586537525340082,0.7802493030626284,0.7927008258355266,0.7592804247680222,0.7114775449807498,0.6652561806813269,0.6269750175485248,0.592902251358092,0.8792026398517101,0.8545571890137788,0.8430805472385855,0.8016919968833891,0.8802781534883447
683_sleuth_ex2015_10_5.csv.gz,0.8052960930073848,0.7031818860243991,0.7545728576414661,0.8028178019203852,0.800568126645857,0.7531824874441939,0.7094858928751938,0.6653802468571887,0.6246951737861095,0.5903667695947233,0.8333943455800268,0.8633723897845823,0.8192348026091615,0.8571118041364546,0.833428841835757
683_sleuth_ex2015_10_6.csv.gz,0.761974987664159,0.6867792345788608,0.7092223094925596,0.7430943233901317,0.7475317604114262,0.7036053804907847,0.6617830963741276,0.6263062776644249,0.5961606250141511,0.5686832807374477,0.8213306925393006,0.720328711918064,0.689439256523545,0.8050035234140478,0.8087468759699656
683_sleuth_ex2015_10_7.csv.gz,0.8156951434489312,0.709428546410779,0.746434483681012,0.7991774022149071,0.7983987293138475,0.7694109680986552,0.7221352695894082,0.6825290098608461,0.631251852771758,0.6030669110343286,0.8514372482576583,0.871013329871234,0.8636612853325215,0.7751810500734243,0.8777995163481986
683_sleuth_ex2015_10_8.csv.gz,0.8144810433184603,0.7083701774652971,0.7611705794418472,0.8080645963730906,0.8172391584558583,0.7637914044828488,0.7181720528689434,0.6681226552273588,0.6204668429491459,0.5855498417693432,0.8642102770822894,0.856164233620679,0.8531531882445232,0.8602043460202311,0.8580585259472151
683_sleuth_ex2015_10_9.csv.gz,0.7959287918947477,0.697441817147348,0.7423610258132366,0.7853375052130687,0.79209894174127,0.7396467637206576,0.6902232236134216,0.6445324424186378,0.6144594228251967,0.5885262735381797,0.8527222700063328,0.836607558268396,0.8144398463331076,0.8547419715099855,0.8616104346937032
683_sleuth_ex2015_20_0.csv.gz,0.7508751772561548,0.6568684610783765,0.6901195162124584,0.7210632989262912,0.7251534883447907,0.6826550295386847,0.6337669432153136,0.5994386621527569,0.5614854548824144,0.5372510888690989,0.7895963179078607,0.790989623484604,0.7749596266499171,0.7899154927226993,0.8163426818121008
683_sleuth_ex2015_20_1.csv.gz,0.8059882146621103,0.6776275901506392,0.7222468946591053,0.7779908185666105,0.7776933043460547,0.716775418054392,0.6601521122171634,0.6332470846136741,0.5837985975549037,0.5496201756005614,0.8842033029847534,0.8519446257883785,0.8366635161613063,0.7824332960057128,0.8008542945692152
683_sleuth_ex2015_20_2.csv.gz,0.7892243823783965,0.6955506014775357,0.7408070763543573,0.7713246015031614,0.7806635684085815,0.724724725336172,0.6740852332955057,0.6368757365366559,0.5932188860736096,0.5682332098915744,0.8588178730482358,0.7905796849718806,0.7202139944562519,0.8082086386073328,0.7669944300537859
683_sleuth_ex2015_20_3.csv.gz,0.7641793080227731,0.6496075846662112,0.7089172183177094,0.7680132154419097,0.7634871744781323,0.6873839700946245,0.6438202825963084,0.597586523724894,0.5608896628680674,0.5266910506656232,0.8520827809331,0.8091171905159346,0.7814950672169496,0.843463284644703,0.8030624380852912
683_sleuth_ex2015_20_4.csv.gz,0.7654402852462723,0.6790253592274208,0.7069561574219259,0.7297170300624903,0.7541125296437108,0.7026156196321311,0.6542900872344295,0.6357398824086428,0.5944729520791836,0.5668858454787051,0.8372239348291786,0.8004897186132149,0.7829290326198532,0.8197156151149484,0.7760450186035881
683_sleuth_ex2015_20_5.csv.gz,0.7221326833562549,0.6334973955331619,0.6695891605747842,0.7084498020474959,0.7304860705978011,0.6290420228774473,0.5882294764151663,0.5630229947937047,0.535279283650047,0.5107866410750426,0.745877810919296,0.6420802731788914,0.6297650438126647,0.6974207051171696,0.6540606203357575
683_sleuth_ex2015_20_6.csv.gz,0.6940016306125486,0.6174105760520984,0.626671822207821,0.6591994909857677,0.6844679791874296,0.6066324976602524,0.5718053611036251,0.5287806961620758,0.5060440880656315,0.47984857542893267,0.7028839396779363,0.6920927553833703,0.6665141384577109,0.7310910283801807,0.7336304368140485
683_sleuth_ex2015_20_7.csv.gz,0.8190089864657937,0.7483548543448069,0.7873883960826887,0.8103943154503854,0.8177404727031936,0.7799475039534002,0.7420404989067958,0.7101646953603219,0.6730279740069514,0.6442946700809411,0.840060930966882,0.8032728750798035,0.8076973636851527,0.7876880070082559,0.7924963409843713
683_sleuth_ex2015_20_8.csv.gz,0.788636834568851,0.702767452475942,0.731107658305369,0.7598003280792192,0.7628382007417016,0.7345038304512156,0.695858303608166,0.65359533053986,0.6159717062022121,0.5928982879081226,0.8090155362278737,0.7981889767340127,0.7365889858973091,0.8408729503258064,0.8498724182259627
683_sleuth_ex2015_20_9.csv.gz,0.7733363269706,0.6828679208276087,0.7214950970908127,0.7542459820758513,0.7646658070356038,0.6990359386195891,0.6456604874583823,0.6269605208591886,0.5899386056664894,0.5611801935629026,0.7923391506830687,0.7838518687790316,0.6832377177179283,0.8101218372532918,0.8055114971420765
683_sleuth_ex2015_5_0.csv.gz,0.8669023720980877,0.7638250495044447,0.8055291370105457,0.8485709840346145,0.8559825509220228,0.8009425507333781,0.7654162394302527,0.7305706220713862,0.6731992632934363,0.6423290176049989,0.8726237923182105,0.9062549896411122,0.8901575700534786,0.9243163525920194,0.8408719059741125
683_sleuth_ex2015_5_1.csv.gz,0.8392271937783667,0.7381830730280537,0.7857807177070734,0.8279726147309444,0.834562640299874,0.7869132764068474,0.7559394756404291,0.722984529320556,0.6798819753387406,0.6541834971287888,0.8560409014001535,0.8421813834792967,0.8309046347181518,0.8733268386803714,0.8621125847995768
683_sleuth_ex2015_5_2.csv.gz,0.8750853986306473,0.774710304454907,0.8310429367893191,0.8581654346856519,0.8656788877471138,0.8076967632920209,0.7638146661374295,0.7289581651640318,0.6841262076391148,0.6482067908279038,0.8712380712086751,0.9200730562793941,0.9102300447154994,0.9112189298019081,0.8610695879903618
683_sleuth_ex2015_5_3.csv.gz,0.8997138008527709,0.8231506829779959,0.8674137924252291,0.874134457684859,0.8865011157542564,0.8626914812185119,0.8376726753117238,0.8154619325878546,0.7902646481933574,0.7552113781553377,0.8603903868573292,0.8487856518310185,0.8774560942598459,0.8545106207392403,0.7387185212487866
683_sleuth_ex2015_5_4.csv.gz,0.8783419402479761,0.8003857520561591,0.8479863490548302,0.8629003789503362,0.8704635511845089,0.848355206235503,0.8270244698477469,0.8000325468164129,0.7682757399561508,0.7318957762880214,0.8981048392113091,0.8834068835580936,0.8778257358815725,0.8774772098452576,0.8383074201571726
683_sleuth_ex2015_5_5.csv.gz,0.8283062716291254,0.7223272989884653,0.779007328862233,0.8140278484977599,0.8224227940280798,0.7794394125594968,0.7462082516806082,0.7223852795182801,0.6650771079819093,0.6299552365170876,0.85689251568136,0.8874869934800528,0.8642974757228009,0.8074089917646106,0.8651970106086272
683_sleuth_ex2015_5_6.csv.gz,0.8065442710046785,0.7061212920858888,0.7547190260078441,0.7935436242467679,0.7964337743448341,0.7638574408450814,0.7327231393505711,0.6874897643234411,0.6410814455434816,0.613787544622398,0.8632389268620736,0.8525463066193687,0.8486846432868519,0.8420060710225549,0.8550589073748303
683_sleuth_ex2015_5_7.csv.gz,0.7846021331875024,0.7079557637143171,0.7422846323776426,0.7946607798575746,0.7902921335710655,0.746771964803387,0.7146093168218804,0.6678291955268035,0.6300354359613956,0.5917921175770686,0.870308018827886,0.8646780347018627,0.847281377891331,0.8175372014160684,0.848332974200028
683_sleuth_ex2015_5_8.csv.gz,0.8813099724930695,0.7782740045433285,0.8407271180549164,0.8640191101429829,0.8675748873377396,0.8268627181360919,0.7923106516043312,0.761771296930907,0.7216972782442889,0.6899617185892168,0.8578818970857156,0.864396470791297,0.8633520426806177,0.8144882071456834,0.772173238325475
683_sleuth_ex2015_5_9.csv.gz,0.8737488416118393,0.7773139462647691,0.8266248611302683,0.8561087479124636,0.8554724003325463,0.8165240878630088,0.7858232563228436,0.7490070039861101,0.7064068828455723,0.6713870732425474,0.824810422147272,0.8685803543707168,0.8634630109641341,0.8391812672161361,0.7994587300703916
